code, e1, e2, p1, p2, form, floor_area, level, extract, trickle, extract2, trickle2, fans, horizon, gor_ehs,fuelpov,buildyear,tenure,agehr,rebate
I0791405,305.2534379,305.2534379,22.90779212,22.90779212,MidTerrace,7,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatA,OwnerOccupied,CatE,TRUE
I0793302,563.3790864,563.3790864,14.88236452,14.88236452,EndTerrace,7,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatA,OwnerOccupied,CatE,TRUE
I0794408,596.067864,596.067864,10.95870131,10.95870131,Bungalow,7,4,TRUE,TRUE,TRUE,TRUE,1,1,3,TRUE,CatE,OwnerOccupied,CatF,TRUE
I0801202,257.6339015,257.6339015,10.90328386,10.90328386,PurposeBuiltFlatLowRise,7,1,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatF,OwnerOccupied,CatC,TRUE
I0801316,617.4814625,617.4814625,9.982462329,9.982462329,Bungalow,7,4,FALSE,TRUE,TRUE,TRUE,5,1,3,TRUE,CatA,PrivateRented,CatD,TRUE
I0802304,742.8963045,742.8963045,10.50124272,10.50124272,Bungalow,7,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatD,PrivateRented,CatB,TRUE
I0802309,674.6515703,674.6515703,13.41573244,13.41573244,Bungalow,7,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatC,OwnerOccupied,CatD,TRUE
I0802404,665.1874801,665.1874801,10.50023458,10.50023458,Bungalow,7,4,TRUE,TRUE,TRUE,TRUE,4,1,3,FALSE,CatD,OwnerOccupied,CatE,TRUE
I0803207,556.6112201,556.6112201,16.28201883,16.28201883,MidTerrace,7,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatA,PrivateRented,CatB,TRUE
I0803406,491.7973628,491.7973628,11.52996272,11.52996272,Bungalow,7,4,TRUE,FALSE,TRUE,TRUE,1,1,3,TRUE,CatA,PrivateRented,CatA,TRUE
I0804210,571.1578024,571.1578024,15.24913729,15.24913729,EndTerrace,7,4,FALSE,FALSE,TRUE,TRUE,1,1,3,TRUE,CatA,OwnerOccupied,CatC,TRUE
I0811409,394.3175747,394.3175747,10.98097398,10.98097398,Bungalow,7,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatC,OwnerOccupied,CatB,TRUE
I0811411,233.1709236,233.1709236,10.16488718,10.16488718,Bungalow,7,4,FALSE,FALSE,TRUE,TRUE,5,1,3,TRUE,CatE,OwnerOccupied,CatE,TRUE
I0812209,333.320194,333.320194,12.07266425,12.07266425,Bungalow,7,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatB,OwnerOccupied,CatB,TRUE
I0814413,711.9364726,711.9364726,17.61266097,17.61266097,Detached,7,4,FALSE,TRUE,TRUE,TRUE,4,1,3,TRUE,CatB,OwnerOccupied,CatE,TRUE
I0821208,729.8484476,729.8484476,17.2850301,17.2850301,Detached,7,4,TRUE,TRUE,TRUE,TRUE,4,1,3,FALSE,CatC,PrivateRented,CatE,TRUE
I0822302,606.7009672,606.7009672,9.079435653,9.079435653,Bungalow,7,4,TRUE,TRUE,TRUE,TRUE,1,1,3,FALSE,CatD,OwnerOccupied,CatC,TRUE
I0822402,487.9137506,487.9137506,12.64182876,12.64182876,MidTerrace,7,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatD,RSL,CatB,TRUE
I0824106,452.9731448,452.9731448,13.92282682,13.92282682,MidTerrace,7,4,FALSE,TRUE,TRUE,TRUE,4,1,3,FALSE,CatC,RSL,CatE,TRUE
I0832106,1783.080655,1783.080655,18.30145764,18.30145764,MidTerrace,7,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatD,OwnerOccupied,CatD,TRUE
I0833207,657.3264127,657.3264127,15.54521454,15.54521454,EndTerrace,7,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatB,OwnerOccupied,CatF,TRUE
I0834407,777.3612067,777.3612067,18.68259322,18.68259322,Detached,7,4,TRUE,TRUE,TRUE,TRUE,2,1,3,FALSE,CatF,OwnerOccupied,CatD,TRUE
I0841109,933.8668594,933.8668594,26.09507656,26.09507656,MidTerrace,5,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatF,OwnerOccupied,CatC,TRUE
I0841302,1663.794367,1663.794367,20.69700187,20.69700187,Detached,5,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatC,OwnerOccupied,CatC,TRUE
I0841404,1320.618816,1320.618816,25.03287684,25.03287684,Detached,7,4,TRUE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatC,OwnerOccupied,CatF,TRUE
I0843208,577.5655546,577.5655546,18.85118749,18.85118749,EndTerrace,7,4,TRUE,TRUE,TRUE,TRUE,3,1,3,FALSE,CatC,OwnerOccupied,CatC,TRUE
I0843407,414.2224556,414.2224556,13.22461365,13.22461365,MidTerrace,7,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatD,LocalAuthority,CatC,TRUE
I0844102,108.4696777,108.4696777,8.479370695,8.479370695,PurposeBuiltFlatLowRise,7,1,TRUE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatB,OwnerOccupied,CatF,TRUE
I0851103,375.397021,375.397021,14.3194982,14.3194982,Detached,5,4,TRUE,TRUE,TRUE,TRUE,1,1,3,FALSE,CatF,OwnerOccupied,CatE,TRUE
I0851104,368.238734,368.238734,13.10880304,13.10880304,MidTerrace,5,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatB,OwnerOccupied,CatC,TRUE
I0851109,549.1032415,549.1032415,15.8936668,15.8936668,MidTerrace,5,4,TRUE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatD,OwnerOccupied,CatF,TRUE
I0853106,842.3100627,842.3100627,10.21745994,10.21745994,Bungalow,5,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatD,OwnerOccupied,CatD,TRUE
I0853212,581.6679947,581.6679947,16.36238866,16.36238866,MidTerrace,5,4,TRUE,FALSE,TRUE,TRUE,2,1,3,TRUE,CatB,OwnerOccupied,CatF,TRUE
I0853405,240.7768968,240.7768968,10.57003841,10.57003841,PurposeBuiltFlatLowRise,5,2,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatF,PrivateRented,CatC,TRUE
I0861106,339.2441449,339.2441449,9.015912809,9.015912809,PurposeBuiltFlatLowRise,5,1,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatF,PrivateRented,CatB,TRUE
I0861202,464.784879,464.784879,16.51999504,16.51999504,MidTerrace,5,4,FALSE,FALSE,TRUE,TRUE,2,1,3,TRUE,CatB,OwnerOccupied,CatF,TRUE
I0862301,319.8460884,319.8460884,17.47074842,17.47074842,MidTerrace,5,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatB,LocalAuthority,CatC,TRUE
I0862408,622.8282969,622.8282969,17.33031247,17.33031247,MidTerrace,5,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatC,OwnerOccupied,CatF,TRUE
I0864102,321.3875174,321.3875174,9.620348662,9.620348662,PurposeBuiltFlatLowRise,5,1,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatC,LocalAuthority,CatE,TRUE
I0871308,451.7415841,451.7415841,15.67918057,15.67918057,MidTerrace,6,4,FALSE,FALSE,TRUE,TRUE,2,1,3,TRUE,CatC,OwnerOccupied,CatE,TRUE
I0872107,292.9731539,292.9731539,16.0391399,16.0391399,MidTerrace,6,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatE,OwnerOccupied,CatB,TRUE
I0872109,597.6000207,597.6000207,17.49625577,17.49625577,MidTerrace,6,4,FALSE,FALSE,TRUE,TRUE,1,1,3,TRUE,CatE,RSL,CatE,TRUE
I0872210,303.2581716,303.2581716,13.0539726,13.0539726,MidTerrace,6,4,TRUE,TRUE,TRUE,TRUE,3,1,3,FALSE,CatD,RSL,CatC,TRUE
I0874105,251.8607377,251.8607377,10.17015366,10.17015366,PurposeBuiltFlatLowRise,5,1,TRUE,TRUE,TRUE,TRUE,3,1,3,FALSE,CatA,OwnerOccupied,CatC,TRUE
I0881210,296.1767439,296.1767439,8.714561783,8.714561783,PurposeBuiltFlatLowRise,6,1,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatB,OwnerOccupied,CatD,TRUE
I0881410,776.0976691,776.0976691,30,30,MidTerrace,6,4,FALSE,FALSE,TRUE,TRUE,4,1,3,TRUE,CatC,OwnerOccupied,CatE,TRUE
I0882302,421.3341395,421.3341395,15.98029457,15.98029457,MidTerrace,6,4,FALSE,FALSE,TRUE,TRUE,3,1,3,TRUE,CatD,PrivateRented,CatE,TRUE
I0882408,544.8493566,544.8493566,17.46973003,17.46973003,MidTerrace,6,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatA,PrivateRented,CatD,TRUE
I0891408,947.1905201,947.1905201,19.22126432,19.22126432,EndTerrace,6,4,TRUE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatB,OwnerOccupied,CatD,TRUE
I0892110,580.7876515,580.7876515,18.28311711,18.28311711,MidTerrace,6,4,FALSE,FALSE,TRUE,TRUE,2,1,3,TRUE,CatD,LocalAuthority,CatA,TRUE
I0892206,214.2689639,214.2689639,12.65963795,12.65963795,MidTerrace,6,4,TRUE,TRUE,TRUE,TRUE,4,1,3,FALSE,CatA,OwnerOccupied,CatD,TRUE
I0892307,578.1823021,578.1823021,18.17886368,18.17886368,MidTerrace,6,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatF,PrivateRented,CatF,TRUE
I0894108,478.0084694,478.0084694,15.35409103,15.35409103,MidTerrace,6,4,FALSE,FALSE,TRUE,TRUE,3,1,3,TRUE,CatA,OwnerOccupied,CatF,TRUE
I0894212,275.3570004,275.3570004,13.89441909,13.89441909,MidTerrace,6,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatF,PrivateRented,CatB,TRUE
I0901107,460.1157385,460.1157385,16.8347424,16.8347424,MidTerrace,6,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatE,RSL,CatF,TRUE
I0901201,581.961881,581.961881,23.02593505,23.02593505,MidTerrace,6,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatE,OwnerOccupied,CatF,TRUE
I0901408,440.4810644,440.4810644,13.89352356,13.89352356,MidTerrace,6,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatA,OwnerOccupied,CatE,TRUE
I0901419,717.2411299,717.2411299,14.73713208,14.73713208,Detached,6,4,TRUE,TRUE,TRUE,TRUE,2,1,3,FALSE,CatF,OwnerOccupied,CatD,TRUE
I0902113,783.3197739,783.3197739,20.24374738,20.24374738,EndTerrace,6,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatD,OwnerOccupied,CatF,TRUE
I0903104,490.1364082,490.1364082,22.06290121,22.06290121,MidTerrace,6,4,TRUE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatF,OwnerOccupied,CatC,TRUE
I0903314,229.7166566,229.7166566,15.03806051,15.03806051,MidTerrace,6,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatB,OwnerOccupied,CatD,TRUE
I0911209,555.4248148,555.4248148,18.21280182,18.21280182,MidTerrace,6,4,TRUE,FALSE,TRUE,TRUE,5,1,3,TRUE,CatA,OwnerOccupied,CatE,TRUE
I0911217,305.2170015,305.2170015,15.62763869,15.62763869,MidTerrace,6,4,FALSE,FALSE,TRUE,TRUE,1,1,3,TRUE,CatF,OwnerOccupied,CatF,TRUE
I0911220,307.2497236,307.2497236,14.711276,14.711276,MidTerrace,6,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatA,PrivateRented,CatD,TRUE
I0911415,892.6858274,892.6858274,18.79915153,18.79915153,MidTerrace,6,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatB,OwnerOccupied,CatF,TRUE
I0912309,104.1190686,104.1190686,11.8260399,11.8260399,PurposeBuiltFlatLowRise,6,1,TRUE,TRUE,TRUE,TRUE,2,1,3,FALSE,CatD,OwnerOccupied,CatC,TRUE
I0912314,64.82567015,64.82567015,17.17313345,17.17313345,PurposeBuiltFlatHighRise,6,2,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatF,RSL,CatF,TRUE
I0913104,242.77265,242.77265,8.887861331,8.887861331,PurposeBuiltFlatLowRise,6,2,TRUE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatC,OwnerOccupied,CatC,TRUE
I0914308,714.2465516,714.2465516,18.68122982,18.68122982,MidTerrace,6,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatC,OwnerOccupied,CatF,TRUE
I0914401,375.7735383,375.7735383,16.03761515,16.03761515,MidTerrace,6,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatD,OwnerOccupied,CatF,TRUE
I0922304,458.2003034,458.2003034,15.87153585,15.87153585,EndTerrace,6,4,TRUE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatD,OwnerOccupied,CatF,TRUE
I0923108,578.016348,578.016348,15.83147247,15.83147247,MidTerrace,6,4,FALSE,FALSE,TRUE,TRUE,4,1,3,TRUE,CatD,OwnerOccupied,CatE,TRUE
I0924306,510.4719313,510.4719313,15.49840735,15.49840735,MidTerrace,6,4,FALSE,FALSE,TRUE,TRUE,4,1,3,TRUE,CatA,OwnerOccupied,CatD,TRUE
I0932214,494.7149931,494.7149931,15.84045843,15.84045843,MidTerrace,6,4,TRUE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatD,OwnerOccupied,CatF,TRUE
I0932401,395.9991083,395.9991083,16.60029419,16.60029419,MidTerrace,6,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatF,OwnerOccupied,CatF,TRUE
I0933208,392.3522621,392.3522621,16.85406941,16.85406941,MidTerrace,6,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatC,OwnerOccupied,CatF,TRUE
I0934408,570.7210252,570.7210252,19.63795351,19.63795351,MidTerrace,6,4,TRUE,FALSE,TRUE,TRUE,4,1,3,TRUE,CatE,OwnerOccupied,CatF,TRUE
I0942301,612.0564631,612.0564631,18.44124156,18.44124156,MidTerrace,6,4,TRUE,FALSE,TRUE,TRUE,2,1,3,TRUE,CatB,OwnerOccupied,CatF,TRUE
I0942406,720.2623916,720.2623916,14.64214445,14.64214445,Detached,6,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatC,PrivateRented,CatB,TRUE
I0953301,433.9239378,433.9239378,18.02255193,18.02255193,MidTerrace,6,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatF,OwnerOccupied,CatC,TRUE
I0954305,657.8192567,657.8192567,14.35372539,14.35372539,MidTerrace,6,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatC,RSL,CatF,TRUE
I0961209,884.0888109,884.0888109,19.4240463,19.4240463,Detached,6,4,TRUE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatD,OwnerOccupied,CatD,TRUE
I0962308,305.5752694,305.5752694,13.16767168,13.16767168,MidTerrace,6,4,TRUE,TRUE,TRUE,TRUE,4,1,3,FALSE,CatC,OwnerOccupied,CatC,TRUE
I0963102,1471.894943,1471.894943,23.50580509,23.50580509,Detached,6,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatD,OwnerOccupied,CatF,TRUE
I0963108,899.6060656,899.6060656,17.3360002,17.3360002,Detached,6,4,TRUE,TRUE,TRUE,TRUE,5,1,3,FALSE,CatB,OwnerOccupied,CatF,TRUE
I0963109,291.7601973,291.7601973,8.834948452,8.834948452,PurposeBuiltFlatLowRise,6,2,TRUE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatE,RSL,CatB,TRUE
I0963306,461.0455087,461.0455087,15.73811427,15.73811427,MidTerrace,6,4,TRUE,TRUE,TRUE,TRUE,3,1,3,FALSE,CatE,OwnerOccupied,CatC,TRUE
I0963406,440.8949457,440.8949457,9.181168783,9.181168783,Bungalow,6,4,TRUE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatF,OwnerOccupied,CatE,TRUE
I0972414,706.6773282,706.6773282,15.15654344,15.15654344,Detached,6,4,TRUE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatC,OwnerOccupied,CatD,TRUE
I0973210,279.2020538,279.2020538,11.78126476,11.78126476,Bungalow,6,4,TRUE,FALSE,TRUE,TRUE,1,1,3,TRUE,CatC,OwnerOccupied,CatB,TRUE
I0974107,300.3110154,300.3110154,15.37451552,15.37451552,MidTerrace,6,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatA,PrivateRented,CatF,TRUE
I0974401,372.7549493,372.7549493,11.2030252,11.2030252,Bungalow,6,4,FALSE,FALSE,TRUE,TRUE,3,1,3,TRUE,CatC,OwnerOccupied,CatF,TRUE
I0974404,275.5688467,275.5688467,11.01714992,11.01714992,MidTerrace,6,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatC,OwnerOccupied,CatD,TRUE
I0974411,520.9561397,520.9561397,12.56990745,12.56990745,Detached,6,4,FALSE,TRUE,TRUE,TRUE,5,1,3,TRUE,CatC,OwnerOccupied,CatE,TRUE
I0983211,596.5932933,596.5932933,16.59452212,16.59452212,Detached,2,4,FALSE,TRUE,TRUE,TRUE,3,1,3,TRUE,CatD,LocalAuthority,CatC,TRUE
I0983412,389.7355874,389.7355874,5.514611232,5.514611232,Bungalow,2,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatC,LocalAuthority,CatF,TRUE
I0991310,458.3310191,458.3310191,18.33858155,18.33858155,MidTerrace,2,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatB,PrivateRented,CatB,TRUE
I0994209,814.8580074,814.8580074,27.20614301,27.20614301,MidTerrace,2,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatE,OwnerOccupied,CatC,TRUE
I1001203,369.8880593,369.8880593,12.65569689,12.65569689,MidTerrace,6,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatA,OwnerOccupied,CatB,TRUE
I1002105,614.1030945,614.1030945,17.85635658,17.85635658,MidTerrace,6,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatA,OwnerOccupied,CatF,TRUE
I1004306,243.097633,243.097633,20.16117433,20.16117433,Detached,6,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatD,OwnerOccupied,CatF,TRUE
I1012107,155.9713879,155.9713879,8.026941321,8.026941321,PurposeBuiltFlatLowRise,6,1,TRUE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatE,OwnerOccupied,CatE,TRUE
I1014107,541.9940435,541.9940435,11.36609514,11.36609514,Bungalow,6,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatB,LocalAuthority,CatD,TRUE
I1014305,628.6475946,628.6475946,16.12474878,16.12474878,MidTerrace,6,4,TRUE,FALSE,TRUE,TRUE,5,1,3,TRUE,CatD,OwnerOccupied,CatF,TRUE
I1021202,579.5814474,579.5814474,16.04284364,16.04284364,MidTerrace,2,4,FALSE,FALSE,TRUE,TRUE,3,1,3,TRUE,CatA,PrivateRented,CatC,TRUE
I1022108,860.8690561,860.8690561,19.69203438,19.69203438,Detached,2,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatA,OwnerOccupied,CatF,TRUE
I1022203,931.5699468,931.5699468,17.52350247,17.52350247,Detached,2,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatD,OwnerOccupied,CatF,TRUE
I1023306,1013.829505,1013.829505,17.38266383,17.38266383,MidTerrace,5,4,TRUE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatD,OwnerOccupied,CatF,TRUE
I1023409,422.6421923,422.6421923,20.64571986,20.64571986,Detached,5,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatF,OwnerOccupied,CatD,TRUE
I1024111,518.7020079,518.7020079,17.46151944,17.46151944,MidTerrace,6,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatA,PrivateRented,CatA,TRUE
I1031103,1362.223782,1362.223782,17.48201471,17.48201471,Detached,5,4,TRUE,TRUE,TRUE,TRUE,4,1,3,FALSE,CatA,PrivateRented,CatB,TRUE
I1031209,616.3686155,616.3686155,17.63181796,17.63181796,MidTerrace,5,4,TRUE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatB,OwnerOccupied,CatF,TRUE
I1031406,966.0840859,966.0840859,24.89491908,24.89491908,Detached,5,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatE,PrivateRented,CatB,TRUE
I1032405,362.8289004,362.8289004,14.20176701,14.20176701,MidTerrace,5,4,TRUE,FALSE,TRUE,TRUE,5,1,3,TRUE,CatB,OwnerOccupied,CatF,TRUE
I1041209,373.1411421,373.1411421,11.96886736,11.96886736,MidTerrace,5,4,TRUE,FALSE,TRUE,TRUE,3,1,3,TRUE,CatD,PrivateRented,CatF,TRUE
I1044304,681.7121368,681.7121368,18.11287675,18.11287675,MidTerrace,5,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatD,PrivateRented,CatF,TRUE
I1051107,336.4805775,336.4805775,14.46434855,14.46434855,MidTerrace,5,4,TRUE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatC,OwnerOccupied,CatF,TRUE
I1062307,623.5400769,623.5400769,17.95991049,17.95991049,MidTerrace,5,4,FALSE,FALSE,TRUE,TRUE,1,1,3,TRUE,CatC,OwnerOccupied,CatF,TRUE
I1063102,480.6242412,480.6242412,20.51233712,20.51233712,MidTerrace,5,4,FALSE,FALSE,TRUE,TRUE,4,1,3,TRUE,CatC,PrivateRented,CatD,TRUE
I1063303,695.4407328,695.4407328,15.376509,15.376509,Detached,5,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatD,LocalAuthority,CatC,TRUE
I1064204,682.5478474,682.5478474,17.06195728,17.06195728,MidTerrace,5,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatF,OwnerOccupied,CatF,TRUE
I1064304,476.2081292,476.2081292,24.15777334,24.15777334,EndTerrace,5,4,TRUE,TRUE,TRUE,TRUE,2,1,3,FALSE,CatE,OwnerOccupied,CatE,TRUE
I1064401,278.7655898,278.7655898,27.12432902,27.12432902,MidTerrace,5,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatC,RSL,CatE,TRUE
I1071207,164.8335602,164.8335602,9.028299959,9.028299959,PurposeBuiltFlatLowRise,5,1,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatA,OwnerOccupied,CatF,TRUE
I1071303,851.6184914,851.6184914,24.46072146,24.46072146,MidTerrace,5,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatA,OwnerOccupied,CatC,TRUE
I1072105,422.8698605,422.8698605,19.07952017,19.07952017,MidTerrace,5,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatA,OwnerOccupied,CatC,TRUE
I1073110,179.8630953,179.8630953,12.20640712,12.20640712,PurposeBuiltFlatLowRise,5,1,TRUE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatC,RSL,CatF,TRUE
I1081112,639.7270109,639.7270109,22.58119939,22.58119939,Detached,5,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatF,OwnerOccupied,CatF,TRUE
I1081204,255.0869619,255.0869619,9.483033468,9.483033468,PurposeBuiltFlatLowRise,5,1,TRUE,TRUE,TRUE,TRUE,2,1,3,FALSE,CatA,OwnerOccupied,CatC,TRUE
I1081306,1280.212765,1280.212765,20.70148283,20.70148283,Detached,5,4,TRUE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatE,OwnerOccupied,CatF,TRUE
I1082113,610.2391773,610.2391773,12.7270171,12.7270171,Detached,5,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatD,RSL,CatE,TRUE
I1082306,934.8024388,934.8024388,18.02927068,18.02927068,Detached,5,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatF,OwnerOccupied,CatD,TRUE
I1083303,489.8055091,489.8055091,17.78612809,17.78612809,EndTerrace,5,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatF,OwnerOccupied,CatF,TRUE
I1083412,666.3416731,666.3416731,16.60902317,16.60902317,Detached,5,4,TRUE,TRUE,TRUE,TRUE,4,1,3,FALSE,CatC,OwnerOccupied,CatE,TRUE
I1083413,1016.045348,1016.045348,21.31914084,21.31914084,MidTerrace,5,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatC,OwnerOccupied,CatD,TRUE
I1091207,953.5847092,953.5847092,19.73594669,19.73594669,Detached,5,4,FALSE,FALSE,TRUE,TRUE,2,1,3,TRUE,CatC,OwnerOccupied,CatD,TRUE
I1101302,536.4306823,536.4306823,13.55335011,13.55335011,Bungalow,5,4,FALSE,FALSE,TRUE,TRUE,1,1,3,TRUE,CatE,OwnerOccupied,CatF,TRUE
I1101309,312.1083134,312.1083134,8.914302133,8.914302133,Bungalow,5,4,TRUE,TRUE,TRUE,TRUE,2,1,3,FALSE,CatF,OwnerOccupied,CatC,TRUE
I1102113,362.8001026,362.8001026,13.2731552,13.2731552,MidTerrace,5,4,TRUE,TRUE,TRUE,TRUE,1,1,3,FALSE,CatF,RSL,CatD,TRUE
I1114111,1259.737809,1259.737809,14.59746653,14.59746653,EndTerrace,4,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatC,LocalAuthority,CatC,TRUE
I1114308,480.1015603,480.1015603,15.24004583,15.24004583,Detached,4,4,TRUE,TRUE,TRUE,TRUE,5,1,3,TRUE,CatB,LocalAuthority,CatA,TRUE
I1122413,136.5053725,136.5053725,9.454192571,9.454192571,PurposeBuiltFlatLowRise,4,2,FALSE,FALSE,TRUE,TRUE,3,1,3,TRUE,CatC,LocalAuthority,CatC,TRUE
I1123201,207.1915395,207.1915395,10.53394352,10.53394352,Bungalow,5,4,TRUE,TRUE,TRUE,TRUE,3,1,3,FALSE,CatD,LocalAuthority,CatC,TRUE
I1123314,1657.460256,1657.460256,19.69682585,19.69682585,Detached,5,4,TRUE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatC,OwnerOccupied,CatF,TRUE
I1124202,386.5327713,386.5327713,16.61518981,16.61518981,MidTerrace,5,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatD,OwnerOccupied,CatF,TRUE
I1131102,444.7084761,444.7084761,17.27062359,17.27062359,MidTerrace,4,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatD,OwnerOccupied,CatD,TRUE
I1132206,696.9232907,696.9232907,25.77286212,25.77286212,MidTerrace,4,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatD,OwnerOccupied,CatB,TRUE
I1133105,401.3985833,401.3985833,19.46317232,19.46317232,MidTerrace,4,4,FALSE,FALSE,TRUE,TRUE,1,1,3,TRUE,CatB,OwnerOccupied,CatF,TRUE
I1134210,719.1678147,719.1678147,16.31496532,16.31496532,Detached,4,4,TRUE,TRUE,TRUE,TRUE,5,1,3,FALSE,CatA,OwnerOccupied,CatD,TRUE
I1142206,614.9756012,614.9756012,16.18152562,16.18152562,Detached,4,4,TRUE,FALSE,TRUE,TRUE,1,1,3,TRUE,CatA,OwnerOccupied,CatE,TRUE
